X,Y,OBS,RTO09,RTO11,RTO13,ALT,IV1101,XCOORD,YCOORD
316628.5,6276282.5,6288.00,2663.57173,3253.04719,2138.00,505.11790,0.53901,316628.500000,6276282.500000
316637.5,6276282.5,6289.00,2619.22991,2733.95903,1737.00,505.29720,0.55755,316637.500000,6276282.500000
316646.5,6276282.5,6290.00,2720.82682,2516.62901,1887.00,505.49710,0.58201,316646.500000,6276282.500000
316655.5,6276282.5,6291.00,2670.16992,2576.31688,2146.00,505.71090,0.60372,316655.500000,6276282.500000
316664.5,6276282.5,6292.00,2691.51254,2476.48192,1990.00,505.93060,0.59586,316664.500000,6276282.500000
316673.5,6276282.5,6293.00,2327.77188,2533.73842,1911.00,506.14790,0.58124,316673.500000,6276282.500000
316682.5,6276282.5,6294.00,2254.95351,2712.91667,1561.00,506.36670,0.56715,316682.500000,6276282.500000
316691.5,6276282.5,6295.00,2471.87108,2469.49435,1448.00,506.58860,0.55810,316691.500000,6276282.500000
316700.5,6276282.5,6296.00,2907.66434,2547.77205,1490.00,506.80880,0.55762,316700.500000,6276282.500000
316709.5,6276282.5,6297.00,1955.28258,2353.77965,1312.00,507.01570,0.55839,316709.500000,6276282.500000
316718.5,6276282.5,6298.00,2331.49948,2167.32592,1443.00,507.19120,0.55999,316718.500000,6276282.500000
316727.5,6276282.5,6299.00,2233.03860,2479.32764,1758.00,507.31590,0.56116,316727.500000,6276282.500000
316736.5,6276282.5,6300.00,2270.55167,2479.36702,1880.00,507.38620,0.56318,316736.500000,6276282.500000
316745.5,6276282.5,6301.00,2217.39677,2342.07562,1653.00,507.41465,0.56583,316745.500000,6276282.500000
316754.5,6276282.5,6302.00,2257.39723,2231.41326,1828.00,507.38540,0.56950,316754.500000,6276282.500000
316763.5,6276282.5,6303.00,2375.57489,2542.61819,1991.00,507.33630,0.57394,316763.500000,6276282.500000
316772.5,6276282.5,6304.00,2284.12175,2850.81904,1133.00,507.27070,0.58020,316772.500000,6276282.500000
316781.5,6276282.5,6305.00,2306.74679,2457.74897,1557.00,507.19230,0.57953,316781.500000,6276282.500000
316790.5,6276282.5,6306.00,2495.40250,2611.49503,2298.00,507.10250,0.57292,316790.500000,6276282.500000
316799.5,6276282.5,6307.00,2613.60014,2455.26512,2656.00,507.00230,0.56659,316799.500000,6276282.500000
316808.5,6276282.5,6308.00,2769.51889,2825.64891,2941.00,506.89480,0.56100,316808.500000,6276282.500000
316817.5,6276282.5,6309.00,2563.27335,2849.39173,3238.00,506.78440,0.55961,316817.500000,6276282.500000
316826.5,6276282.5,6310.00,2594.98738,2830.84963,3269.00,506.67610,0.55883,316826.500000,6276282.500000
316835.5,6276282.5,6311.00,2631.09754,2968.39554,3029.00,506.57420,0.55843,316835.500000,6276282.500000
316844.5,6276282.5,6312.00,2543.43735,3108.81916,3383.00,506.47660,0.56450,316844.500000,6276282.500000
316853.5,6276282.5,6313.00,2692.17432,2994.70758,3345.00,506.38130,0.57171,316853.500000,6276282.500000
316862.5,6276282.5,6314.00,2796.67429,3332.24167,3328.00,506.28740,0.57887,316862.500000,6276282.500000
316871.5,6276282.5,6315.00,2816.74276,3438.40678,3263.00,506.15075,0.58423,316871.500000,6276282.500000
316880.5,6276282.5,6316.00,3085.02983,3682.71263,3408.00,506.03160,0.58696,316880.500000,6276282.500000
316889.5,6276282.5,6317.00,3049.49079,3568.68109,3484.00,505.96150,0.58962,316889.500000,6276282.500000
316898.5,6276282.5,6318.00,3036.06460,3437.88449,3756.00,505.89430,0.59219,316898.500000,6276282.500000
316907.5,6276282.5,6319.00,3040.20675,3759.46595,3747.00,505.82880,0.59204,316907.500000,6276282.500000
316916.5,6276282.5,6320.00,3223.07947,3696.75166,3594.00,505.76400,0.59149,316916.500000,6276282.500000
316925.5,6276282.5,6321.00,3245.17198,3640.83144,3552.00,505.70160,0.59116,316925.500000,6276282.500000
316934.5,6276282.5,6322.00,3393.16031,3673.20176,3695.00,505.65370,0.59347,316934.500000,6276282.500000
316943.5,6276282.5,6323.00,3319.25408,3607.35236,3462.00,505.65060,0.59692,316943.500000,6276282.500000
316952.5,6276282.5,6324.00,3325.49620,3563.86294,3576.00,505.66170,0.60052,316952.500000,6276282.500000
316961.5,6276282.5,6325.00,3395.56269,4020.21471,3246.00,505.67400,0.60206,316961.500000,6276282.500000
316970.5,6276282.5,6326.00,3138.03920,3565.59431,3053.00,505.68410,0.59884,316970.500000,6276282.500000
316979.5,6276282.5,6327.00,2958.65077,3589.89857,3003.00,505.69230,0.59620,316979.500000,6276282.500000
316988.5,6276282.5,6328.00,2839.34021,3411.85703,2964.00,505.69960,0.59377,316988.500000,6276282.500000
316997.5,6276282.5,6329.00,2992.32730,3249.46527,3139.00,505.71090,0.59218,316997.500000,6276282.500000
317006.5,6276282.5,6330.00,3156.70644,3502.57129,3254.00,505.72130,0.59071,317006.500000,6276282.500000
317015.5,6276282.5,6331.00,3112.56302,3427.16136,3263.00,505.72740,0.58929,317015.500000,6276282.500000
317024.5,6276282.5,6332.00,3179.15776,3503.74589,3285.00,505.73450,0.58802,317024.500000,6276282.500000
317033.5,6276282.5,6333.00,2748.36120,3299.48421,3195.00,505.74400,0.58708,317033.500000,6276282.500000
317042.5,6276282.5,6334.00,3057.35712,3378.83963,3351.00,505.75760,0.58638,317042.500000,6276282.500000
317051.5,6276282.5,6335.00,2932.85598,3606.52282,3374.00,505.77760,0.58640,317051.500000,6276282.500000
317060.5,6276282.5,6336.00,3131.78211,3425.01102,3538.00,505.80460,0.58733,317060.500000,6276282.500000
317069.5,6276282.5,6337.00,3116.58693,3404.52942,3277.00,505.83690,0.58822,317069.500000,6276282.500000
317078.5,6276282.5,6338.00,2992.37437,3461.83182,3702.00,505.87220,0.58910,317078.500000,6276282.500000
317087.5,6276282.5,6339.00,3112.41414,3594.44083,3788.00,505.90590,0.59224,317087.500000,6276282.500000
317096.5,6276282.5,6340.00,3063.23117,3534.07530,3886.00,505.92090,0.59557,317096.500000,6276282.500000
317105.5,6276282.5,6341.00,2957.76630,3335.69076,4086.00,505.93340,0.59800,317105.500000,6276282.500000
317114.5,6276282.5,6342.00,3234.03599,3395.43794,3855.00,505.94640,0.60211,317114.500000,6276282.500000
317123.5,6276282.5,6343.00,3061.37122,3307.99840,4222.00,505.96300,0.60653,317123.500000,6276282.500000
317132.5,6276282.5,6344.00,3258.02746,3609.02190,4352.00,505.96110,0.61078,317132.500000,6276282.500000
317141.5,6276282.5,6345.00,3140.73431,3364.14007,3755.00,505.95020,0.61334,317141.500000,6276282.500000
317150.5,6276282.5,6346.00,3191.55529,3661.94694,3981.00,505.93710,0.61136,317150.500000,6276282.500000
317159.5,6276282.5,6347.00,3084.19826,3386.50354,3942.00,505.92140,0.60918,317159.500000,6276282.500000
317168.5,6276282.5,6348.00,3159.43142,3279.73173,3693.00,505.90080,0.60871,317168.500000,6276282.500000
317177.5,6276282.5,6349.00,3022.52528,3406.23993,3669.00,505.87050,0.61188,317177.500000,6276282.500000
317186.5,6276282.5,6350.00,3273.43520,3762.38597,3986.00,505.82530,0.61539,317186.500000,6276282.500000
317195.5,6276282.5,6351.00,3268.73917,3502.71067,4110.00,505.77010,0.61896,317195.500000,6276282.500000
317204.5,6276282.5,6352.00,2958.56195,3370.18399,3953.00,505.70930,0.62079,317204.500000,6276282.500000
317213.5,6276282.5,6353.00,3310.45654,3476.67047,4444.00,505.64690,0.62158,317213.500000,6276282.500000
317222.5,6276282.5,6354.00,3158.26089,3458.58936,4296.00,505.58770,0.62251,317222.500000,6276282.500000
317231.5,6276282.5,6355.00,2988.18484,3683.27789,4116.00,505.53780,0.62347,317231.500000,6276282.500000
317240.5,6276282.5,6356.00,2992.86600,3536.33798,4351.00,505.49560,0.62471,317240.500000,6276282.500000
317249.5,6276282.5,6357.00,3315.11661,3499.66603,4290.00,505.44225,0.62592,317249.500000,6276282.500000
317258.5,6276282.5,6358.00,3215.86443,3703.16100,3641.00,505.40480,0.62640,317258.500000,6276282.500000
317267.5,6276282.5,6359.00,3268.80823,4011.39545,3747.00,505.40150,0.62348,317267.500000,6276282.500000
317276.5,6276282.5,6360.00,3456.72567,3760.83762,3835.00,505.40890,0.61874,317276.500000,6276282.500000
317285.5,6276282.5,6361.00,3292.09586,3568.54324,3264.00,505.42110,0.61366,317285.500000,6276282.500000
317294.5,6276282.5,6362.00,3374.09483,3747.78396,3205.00,505.43640,0.61175,317294.500000,6276282.500000
317303.5,6276282.5,6363.00,3395.70886,3873.69477,2918.00,505.45860,0.61006,317303.500000,6276282.500000
317312.5,6276282.5,6364.00,3108.59738,3639.76482,2681.00,505.49820,0.60807,317312.500000,6276282.500000
317321.5,6276282.5,6365.00,2864.06843,3611.86836,2864.00,505.57590,0.60560,317321.500000,6276282.500000
317330.5,6276282.5,6366.00,3324.40779,3795.19570,3118.00,505.67250,0.60204,317330.500000,6276282.500000
317339.5,6276282.5,6367.00,3183.61826,3754.78566,2717.00,505.77890,0.59747,317339.500000,6276282.500000
317348.5,6276282.5,6368.00,3100.51063,3438.95129,2360.00,505.89320,0.59472,317348.500000,6276282.500000
317357.5,6276282.5,6369.00,2866.22559,3350.66787,2493.00,506.02110,0.59702,317357.500000,6276282.500000
317366.5,6276282.5,6370.00,3263.00477,3329.15703,2362.00,506.17960,0.59959,317366.500000,6276282.500000
317375.5,6276282.5,6371.00,3248.68484,3607.77218,2339.00,506.44450,0.60145,317375.500000,6276282.500000
317384.5,6276282.5,6372.00,3076.72801,3366.95000,2285.00,506.73050,0.59404,317384.500000,6276282.500000
317393.5,6276282.5,6373.00,3272.60275,3395.53314,2072.00,506.93880,0.58152,317393.500000,6276282.500000
317402.5,6276282.5,6374.00,3092.64948,3295.75107,1932.00,507.16550,0.56502,317402.500000,6276282.500000
317411.5,6276282.5,6375.00,2922.36669,3227.20210,2075.00,507.41440,0.54992,317411.500000,6276282.500000
317420.5,6276282.5,6376.00,3445.33119,3195.45478,2127.00,507.68380,0.53944,317420.500000,6276282.500000
317429.5,6276282.5,6377.00,3112.35551,3348.12362,1802.00,507.97060,0.52802,317429.500000,6276282.500000
317438.5,6276282.5,6378.00,2754.71033,3199.41729,1687.00,508.27280,0.51417,317438.500000,6276282.500000
317447.5,6276282.5,6379.00,3455.59662,3278.73653,1401.00,508.58850,0.49295,317447.500000,6276282.500000
317456.5,6276282.5,6380.00,2445.73068,3225.78350,1452.00,508.91790,0.46995,317456.500000,6276282.500000
317465.5,6276282.5,6381.00,2298.50205,2612.73115,1648.00,509.26350,0.44061,317465.500000,6276282.500000
317474.5,6276282.5,6382.00,3005.55580,2640.98949,1609.00,509.62800,0.44271,317474.500000,6276282.500000
317483.5,6276282.5,6383.00,2847.52900,2833.61169,1943.00,510.01260,0.45393,317483.500000,6276282.500000
317492.5,6276282.5,6384.00,2996.34778,3143.64769,2051.00,510.41340,0.46270,317492.500000,6276282.500000
317519.5,6276282.5,6385.00,1651.57025,2308.80976,1433.00,511.98080,0.45379,317519.500000,6276282.500000
317528.5,6276282.5,6386.00,2099.10906,2385.93846,1363.00,512.26620,0.44829,317528.500000,6276282.500000
317537.5,6276282.5,6387.00,1532.89821,2097.40388,863.00,512.46220,0.45708,317537.500000,6276282.500000
317555.5,6276282.5,6388.00,1496.96864,2578.94318,998.00,512.45900,0.47460,317555.500000,6276282.500000
317573.5,6276282.5,6389.00,1671.06619,1915.60570,1206.00,512.06700,0.52465,317573.500000,6276282.500000
317582.5,6276282.5,6390.00,1723.47678,2130.72453,1300.00,511.74650,0.55275,317582.500000,6276282.500000
317591.5,6276282.5,6391.00,1988.14102,2137.68533,1108.00,511.43340,0.57606,317591.500000,6276282.500000
317600.5,6276282.5,6392.00,2294.94271,2249.19509,1034.00,511.12010,0.58016,317600.500000,6276282.500000
317609.5,6276282.5,6393.00,2439.26458,2416.21540,1431.00,510.76090,0.58328,317609.500000,6276282.500000
317618.5,6276282.5,6394.00,2443.59241,2869.61111,2327.00,510.39490,0.58495,317618.500000,6276282.500000
317627.5,6276282.5,6395.00,2965.55986,3078.92142,3077.00,509.86310,0.58159,317627.500000,6276282.500000
317636.5,6276282.5,6396.00,2745.99078,2996.95561,2763.00,509.29980,0.57771,317636.500000,6276282.500000
317645.5,6276282.5,6397.00,2765.38523,3116.86945,2617.00,508.91840,0.57427,317645.500000,6276282.500000
317654.5,6276282.5,6398.00,2749.25547,2900.83933,1983.00,508.55300,0.57904,317654.500000,6276282.500000
317663.5,6276282.5,6399.00,2961.18385,2851.93557,2102.00,508.20790,0.58939,317663.500000,6276282.500000
317672.5,6276282.5,6400.00,2856.70073,3031.96130,1893.00,507.88650,0.59850,317672.500000,6276282.500000
317681.5,6276282.5,6401.00,2664.63803,3181.22462,1936.00,507.59000,0.60255,317681.500000,6276282.500000
317690.5,6276282.5,6402.00,2662.77315,3151.16268,1744.00,507.31460,0.60091,317690.500000,6276282.500000
317699.5,6276282.5,6403.00,2725.23252,2930.35100,1737.00,507.05930,0.59992,317699.500000,6276282.500000
317708.5,6276282.5,6404.00,2911.39116,3171.05540,2206.00,506.82400,0.59901,317708.500000,6276282.500000
317717.5,6276282.5,6405.00,3112.65021,3602.85221,2249.00,506.60580,0.59767,317717.500000,6276282.500000
317726.5,6276282.5,6406.00,3138.30734,3402.23330,2103.00,506.40130,0.59653,317726.500000,6276282.500000
317735.5,6276282.5,6407.00,2878.80746,3662.38582,2032.00,506.20830,0.59623,317735.500000,6276282.500000
317744.5,6276282.5,6408.00,2867.59128,3123.86312,2119.00,506.02600,0.60026,317744.500000,6276282.500000
317753.5,6276282.5,6409.00,2935.03611,3219.65227,2381.00,505.77515,0.60597,317753.500000,6276282.500000
317762.5,6276282.5,6410.00,3473.43778,3312.15421,2344.00,505.54160,0.61179,317762.500000,6276282.500000
317771.5,6276282.5,6411.00,3429.44734,3417.38547,2767.00,505.39220,0.61726,317771.500000,6276282.500000
317780.5,6276282.5,6412.00,3033.11462,3422.47901,2780.00,505.24960,0.62319,317780.500000,6276282.500000
317789.5,6276282.5,6413.00,3031.95016,3288.78989,2948.00,505.11970,0.62915,317789.500000,6276282.500000
317798.5,6276282.5,6414.00,3136.44763,3354.24967,3043.00,505.01250,0.63176,317798.500000,6276282.500000
317807.5,6276282.5,6415.00,3206.54307,3754.71767,3436.00,504.91680,0.62802,317807.500000,6276282.500000
317816.5,6276282.5,6416.00,3135.70509,3311.22879,3195.00,504.82550,0.62378,317816.500000,6276282.500000
317825.5,6276282.5,6417.00,3627.18484,3540.83482,3012.00,504.73510,0.61937,317825.500000,6276282.500000
317834.5,6276282.5,6418.00,3261.59895,4032.54124,2987.00,504.65090,0.61081,317834.500000,6276282.500000
317843.5,6276282.5,6419.00,3029.75740,3190.59678,2266.00,504.57830,0.59619,317843.500000,6276282.500000
317852.5,6276282.5,6420.00,3356.13208,3228.24096,1978.00,504.51750,0.58221,317852.500000,6276282.500000
316619.5,6276273.5,6421.00,2784.21122,4408.56499,3270.00,504.85255,0.52515,316619.500000,6276273.500000
316628.5,6276273.5,6422.00,2630.70534,3590.32997,2271.00,505.08520,0.53989,316628.500000,6276273.500000
316637.5,6276273.5,6423.00,2884.65931,2730.47600,1931.00,505.27410,0.55655,316637.500000,6276273.500000
316646.5,6276273.5,6424.00,2734.06125,1752.21657,1851.00,505.48200,0.57809,316646.500000,6276273.500000
316655.5,6276273.5,6425.00,2181.79019,2361.15506,1966.00,505.70260,0.59642,316655.500000,6276273.500000
316664.5,6276273.5,6426.00,2074.13363,2330.69534,2079.00,505.92980,0.59046,316664.500000,6276273.500000
316673.5,6276273.5,6427.00,2622.52718,2614.11389,2119.00,506.15940,0.57790,316673.500000,6276273.500000
316682.5,6276273.5,6428.00,2588.48610,2498.38569,1614.00,506.39130,0.56569,316682.500000,6276273.500000
316691.5,6276273.5,6429.00,2271.38198,2524.57212,1558.00,506.62520,0.55747,316691.500000,6276273.500000
316700.5,6276273.5,6430.00,2279.36556,2448.34540,1550.00,506.85730,0.55572,316700.500000,6276273.500000
316709.5,6276273.5,6431.00,2181.57111,2423.15501,1721.00,507.07820,0.55464,316709.500000,6276273.500000
316718.5,6276273.5,6432.00,2319.15574,2450.20233,1472.00,507.27210,0.55441,316718.500000,6276273.500000
316727.5,6276273.5,6433.00,2588.38376,1844.04132,1665.00,507.41560,0.55502,316727.500000,6276273.500000
316736.5,6276273.5,6434.00,2126.64463,2202.36697,1740.00,507.48760,0.55620,316736.500000,6276273.500000
316745.5,6276273.5,6435.00,2000.84987,2088.22735,1422.00,507.51115,0.55792,316745.500000,6276273.500000
316754.5,6276273.5,6436.00,2223.63967,2900.72395,1247.00,507.48750,0.56192,316754.500000,6276273.500000
316763.5,6276273.5,6437.00,2184.23647,2526.88018,1702.00,507.44610,0.56745,316763.500000,6276273.500000
316772.5,6276273.5,6438.00,2309.30337,2548.60829,1888.00,507.38220,0.57460,316772.500000,6276273.500000
316781.5,6276273.5,6439.00,2521.41632,2772.57418,2257.00,507.30230,0.57512,316781.500000,6276273.500000
316790.5,6276273.5,6440.00,2586.53652,2761.71605,2722.00,507.21100,0.56961,316790.500000,6276273.500000
316799.5,6276273.5,6441.00,2585.36288,2822.46530,2971.00,507.11080,0.56416,316799.500000,6276273.500000
316808.5,6276273.5,6442.00,2685.00513,2803.49307,3045.00,507.00380,0.55979,316808.500000,6276273.500000
316817.5,6276273.5,6443.00,2692.79156,2648.91050,3169.00,506.89320,0.55980,316817.500000,6276273.500000
316826.5,6276273.5,6444.00,2800.64142,2860.08818,3087.00,506.78420,0.56072,316826.500000,6276273.500000
316835.5,6276273.5,6445.00,2831.17222,2962.52452,3291.00,506.68550,0.56243,316835.500000,6276273.500000
316844.5,6276273.5,6446.00,2728.63966,3105.93331,3142.00,506.59050,0.56919,316844.500000,6276273.500000
316853.5,6276273.5,6447.00,2809.77541,3383.07854,3431.00,506.49670,0.57658,316853.500000,6276273.500000
316862.5,6276273.5,6448.00,2855.39984,3302.90840,3424.00,506.40400,0.58387,316862.500000,6276273.500000
316871.5,6276273.5,6449.00,2818.73542,3535.06230,3388.00,506.27160,0.58819,316871.500000,6276273.500000
316880.5,6276273.5,6450.00,2985.31326,3473.40289,3142.00,506.15530,0.58854,316880.500000,6276273.500000
316889.5,6276273.5,6451.00,2966.63912,3452.48876,3208.00,506.08850,0.58861,316889.500000,6276273.500000
316898.5,6276273.5,6452.00,2955.03011,3458.83969,3347.00,506.02680,0.58889,316898.500000,6276273.500000
316907.5,6276273.5,6453.00,3103.23822,3555.90814,3323.00,505.96920,0.58963,316907.500000,6276273.500000
316916.5,6276273.5,6454.00,3342.96226,3585.67810,3446.00,505.91550,0.59034,316916.500000,6276273.500000
316925.5,6276273.5,6455.00,3383.67342,3696.61226,3724.00,505.86710,0.59128,316925.500000,6276273.500000
316934.5,6276273.5,6456.00,3237.61019,3687.80530,3775.00,505.82960,0.59429,316934.500000,6276273.500000
316943.5,6276273.5,6457.00,3352.84563,3611.60461,3510.00,505.81150,0.59832,316943.500000,6276273.500000
316952.5,6276273.5,6458.00,3364.42571,3587.16604,3838.00,505.80410,0.60243,316952.500000,6276273.500000
316961.5,6276273.5,6459.00,3379.28819,3551.61354,3593.00,505.80130,0.60407,316961.500000,6276273.500000
316970.5,6276273.5,6460.00,3228.64780,3418.48067,3216.00,505.80030,0.60060,316970.500000,6276273.500000
316979.5,6276273.5,6461.00,3273.14066,3776.90142,2927.00,505.80050,0.59757,316979.500000,6276273.500000
316988.5,6276273.5,6462.00,3320.56059,3618.83058,2940.00,505.80330,0.59465,316988.500000,6276273.500000
316997.5,6276273.5,6463.00,3111.79505,3332.33134,3128.00,505.81510,0.59220,316997.500000,6276273.500000
317006.5,6276273.5,6464.00,3281.53018,3515.44301,3018.00,505.82850,0.58981,317006.500000,6276273.500000
317015.5,6276273.5,6465.00,3322.00453,3636.72706,3182.00,505.83750,0.58750,317015.500000,6276273.500000
317024.5,6276273.5,6466.00,3219.26867,3658.39618,3322.00,505.84770,0.58584,317024.500000,6276273.500000
317033.5,6276273.5,6467.00,3299.31731,3624.58806,3336.00,505.86000,0.58498,317033.500000,6276273.500000
